mach,rollRate,rollForceCoeffCanard,rollForceCoeffFin,rollDampCoeffCanard,rollDampCoeffFin
0.7000,5.8400,0.1655,0.8202,0.0368,0.3274
0.7000,5.8500,0.1655,0.8202,0.0369,0.3279
0.7000,5.8600,0.1655,0.8202,0.0369,0.3285
0.7000,5.8700,0.1655,0.8202,0.0370,0.3290
0.7000,5.8800,0.1655,0.8202,0.0371,0.3296
0.7000,5.8900,0.1655,0.8202,0.0371,0.3302
0.7000,5.9000,0.1655,0.8202,0.0372,0.3307
0.7000,5.9100,0.1655,0.8202,0.0373,0.3313
0.7000,5.9200,0.1655,0.8202,0.0373,0.3318
0.7000,5.9300,0.1655,0.8202,0.0374,0.3324
0.7000,5.9400,0.1655,0.8202,0.0374,0.3330
0.7000,5.9500,0.1655,0.8202,0.0375,0.3335
0.7000,5.9600,0.1655,0.8202,0.0376,0.3341
0.7000,5.9700,0.1655,0.8202,0.0376,0.3346
0.7000,5.9800,0.1655,0.8202,0.0377,0.3352
0.7000,5.9900,0.1655,0.8202,0.0378,0.3358
0.7000,6.0000,0.1655,0.8202,0.0378,0.3363
0.7000,6.0100,0.1655,0.8202,0.0379,0.3369
0.7000,6.0200,0.1655,0.8202,0.0379,0.3374
0.7000,6.0300,0.1655,0.8202,0.0380,0.3380
0.7000,6.0400,0.1655,0.8202,0.0381,0.3386
0.7000,6.0500,0.1655,0.8202,0.0381,0.3391
0.7000,6.0600,0.1655,0.8202,0.0382,0.3397
0.7000,6.0700,0.1655,0.8202,0.0383,0.3402
0.7000,6.0800,0.1655,0.8202,0.0383,0.3408
0.7000,6.0900,0.1655,0.8202,0.0384,0.3414
0.7000,6.1000,0.1655,0.8202,0.0385,0.3419
0.7000,6.1100,0.1655,0.8202,0.0385,0.3425
0.7000,6.1200,0.1655,0.8202,0.0386,0.3430
0.7000,6.1300,0.1655,0.8202,0.0386,0.3436
0.7000,6.1400,0.1655,0.8202,0.0387,0.3442
0.7000,6.1500,0.1655,0.8202,0.0388,0.3447
0.7000,6.1600,0.1655,0.8202,0.0388,0.3453
0.7000,6.1700,0.1655,0.8202,0.0389,0.3458
0.7000,6.1800,0.1655,0.8202,0.0390,0.3464
0.7000,6.1900,0.1655,0.8202,0.0390,0.3470
0.7000,6.2000,0.1655,0.8202,0.0391,0.3475
0.7000,6.2100,0.1655,0.8202,0.0391,0.3481
0.7000,6.2200,0.1655,0.8202,0.0392,0.3487
0.7000,6.2300,0.1655,0.8202,0.0393,0.3492
0.7000,6.2400,0.1655,0.8202,0.0393,0.3498
0.7000,6.2500,0.1655,0.8202,0.0394,0.3503
0.7000,6.2600,0.1655,0.8202,0.0395,0.3509
0.7000,6.2700,0.1655,0.8202,0.0395,0.3515
0.7000,6.2800,0.1655,0.8202,0.0396,0.3520
0.7000,6.2900,0.1655,0.8202,0.0396,0.3526
0.7000,6.3000,0.1655,0.8202,0.0397,0.3531
0.7000,6.3100,0.1655,0.8202,0.0398,0.3537
0.7000,6.3200,0.1655,0.8202,0.0398,0.3543
0.7000,6.3300,0.1655,0.8202,0.0399,0.3548
0.7000,6.3400,0.1655,0.8202,0.0400,0.3554
0.7000,6.3500,0.1655,0.8202,0.0400,0.3559
0.7000,6.3600,0.1655,0.8202,0.0401,0.3565
0.7000,6.3700,0.1655,0.8202,0.0402,0.3571
0.7000,6.3800,0.1655,0.8202,0.0402,0.3576
0.7000,6.3900,0.1655,0.8202,0.0403,0.3582
0.7000,6.4000,0.1655,0.8202,0.0403,0.3587
0.7000,6.4100,0.1655,0.8202,0.0404,0.3593
0.7000,6.4200,0.1655,0.8202,0.0405,0.3599
0.7000,6.4300,0.1655,0.8202,0.0405,0.3604
0.7000,6.4400,0.1655,0.8202,0.0406,0.3610
0.7000,6.4500,0.1655,0.8202,0.0407,0.3615
0.7000,6.4600,0.1655,0.8202,0.0407,0.3621
0.7000,6.4700,0.1655,0.8202,0.0408,0.3627
0.7000,6.4800,0.1655,0.8202,0.0408,0.3632
0.7000,6.4900,0.1655,0.8202,0.0409,0.3638
0.7000,6.5000,0.1655,0.8202,0.0410,0.3643
0.7000,6.5100,0.1655,0.8202,0.0410,0.3649
0.7000,6.5200,0.1655,0.8202,0.0411,0.3655
0.7000,6.5300,0.1655,0.8202,0.0412,0.3660
0.7000,6.5400,0.1655,0.8202,0.0412,0.3666
0.7000,6.5500,0.1655,0.8202,0.0413,0.3671
0.7000,6.5600,0.1655,0.8202,0.0414,0.3677
0.7000,6.5700,0.1655,0.8202,0.0414,0.3683
0.7000,6.5800,0.1655,0.8202,0.0415,0.3688
0.7000,6.5900,0.1655,0.8202,0.0415,0.3694
0.7000,6.6000,0.1655,0.8202,0.0416,0.3700
0.7000,6.6100,0.1655,0.8202,0.0417,0.3705
0.7000,6.6200,0.1655,0.8202,0.0417,0.3711
0.7000,6.6300,0.1655,0.8202,0.0418,0.3716
0.7000,6.6400,0.1655,0.8202,0.0419,0.3722
0.7000,6.6500,0.1655,0.8202,0.0419,0.3728
0.7000,6.6600,0.1655,0.8202,0.0420,0.3733
0.7000,6.6700,0.1655,0.8202,0.0420,0.3739
0.7000,6.6800,0.1655,0.8202,0.0421,0.3744
0.7000,6.6900,0.1655,0.8202,0.0422,0.3750
0.7000,6.7000,0.1655,0.8202,0.0422,0.3756
0.7000,6.7100,0.1655,0.8202,0.0423,0.3761
0.7000,6.7200,0.1655,0.8202,0.0424,0.3767
0.7000,6.7300,0.1655,0.8202,0.0424,0.3772
0.7000,6.7400,0.1655,0.8202,0.0425,0.3778
0.7000,6.7500,0.1655,0.8202,0.0425,0.3784
0.7000,6.7600,0.1655,0.8202,0.0426,0.3789
0.7000,6.7700,0.1655,0.8202,0.0427,0.3795
0.7000,6.7800,0.1655,0.8202,0.0427,0.3800
0.7000,6.7900,0.1655,0.8202,0.0428,0.3806
0.7000,6.8000,0.1655,0.8202,0.0429,0.3812
0.7000,6.8100,0.1655,0.8202,0.0429,0.3817
0.7000,6.8200,0.1655,0.8202,0.0430,0.3823
0.7000,6.8300,0.1655,0.8202,0.0431,0.3828
0.7000,6.8400,0.1655,0.8202,0.0431,0.3834
0.7000,6.8500,0.1655,0.8202,0.0432,0.3840
0.7000,6.8600,0.1655,0.8202,0.0432,0.3845
0.7000,6.8700,0.1655,0.8202,0.0433,0.3851
0.7000,6.8800,0.1655,0.8202,0.0434,0.3856
0.7000,6.8900,0.1655,0.8202,0.0434,0.3862
0.7000,6.9000,0.1655,0.8202,0.0435,0.3868
0.7000,6.9100,0.1655,0.8202,0.0436,0.3873
0.7000,6.9200,0.1655,0.8202,0.0436,0.3879
0.7000,6.9300,0.1655,0.8202,0.0437,0.3884
0.7000,6.9400,0.1655,0.8202,0.0437,0.3890
0.7000,6.9500,0.1655,0.8202,0.0438,0.3896
0.7000,6.9600,0.1655,0.8202,0.0439,0.3901
0.7000,6.9700,0.1655,0.8202,0.0439,0.3907
0.7000,6.9800,0.1655,0.8202,0.0440,0.3913
0.7000,6.9900,0.1655,0.8202,0.0441,0.3918
0.7000,7.0000,0.1655,0.8202,0.0441,0.3924
0.7000,7.0100,0.1655,0.8202,0.0442,0.3929
0.7000,7.0200,0.1655,0.8202,0.0442,0.3935
0.7000,7.0300,0.1655,0.8202,0.0443,0.3941
0.7000,7.0400,0.1655,0.8202,0.0444,0.3946
0.7000,7.0500,0.1655,0.8202,0.0444,0.3952
0.7000,7.0600,0.1655,0.8202,0.0445,0.3957
0.7000,7.0700,0.1655,0.8202,0.0446,0.3963
0.7000,7.0800,0.1655,0.8202,0.0446,0.3969
0.7000,7.0900,0.1655,0.8202,0.0447,0.3974
0.7000,7.1000,0.1655,0.8202,0.0448,0.3980
0.7000,7.1100,0.1655,0.8202,0.0448,0.3985
0.7000,7.1200,0.1655,0.8202,0.0449,0.3991
0.7000,7.1300,0.1655,0.8202,0.0449,0.3997
0.7000,7.1400,0.1655,0.8202,0.0450,0.4002
0.7000,7.1500,0.1655,0.8202,0.0451,0.4008
0.7000,7.1600,0.1655,0.8202,0.0451,0.4013
0.7000,7.1700,0.1655,0.8202,0.0452,0.4019
0.7000,7.1800,0.1655,0.8202,0.0453,0.4025
0.7000,7.1900,0.1655,0.8202,0.0453,0.4030
0.7000,7.2000,0.1655,0.8202,0.0454,0.4036
0.7000,7.2100,0.1655,0.8202,0.0454,0.4041
0.7000,7.2200,0.1655,0.8202,0.0455,0.4047
0.7000,7.2300,0.1655,0.8202,0.0456,0.4053
0.7000,7.2400,0.1655,0.8202,0.0456,0.4058
0.7000,7.2500,0.1655,0.8202,0.0457,0.4064
0.7000,7.2600,0.1655,0.8202,0.0458,0.4069
0.7000,7.2700,0.1655,0.8202,0.0458,0.4075
0.7000,7.2800,0.1655,0.8202,0.0459,0.4081
0.7000,7.2900,0.1655,0.8202,0.0460,0.4086
0.7000,7.3000,0.1655,0.8202,0.0460,0.4092
0.7000,7.3100,0.1655,0.8202,0.0461,0.4097
0.7000,7.3200,0.1655,0.8202,0.0461,0.4103
0.7000,7.3300,0.1655,0.8202,0.0462,0.4109
0.7000,7.3400,0.1655,0.8202,0.0463,0.4114
0.7000,7.3500,0.1655,0.8202,0.0463,0.4120
0.7000,7.3600,0.1655,0.8202,0.0464,0.4126
0.7000,7.3700,0.1655,0.8202,0.0465,0.4131
0.7000,7.3800,0.1655,0.8202,0.0465,0.4137
0.7000,7.3900,0.1655,0.8202,0.0466,0.4142
0.7000,7.4000,0.1655,0.8202,0.0466,0.4148
0.7000,7.4100,0.1655,0.8202,0.0467,0.4154
0.7000,7.4200,0.1655,0.8202,0.0468,0.4159
0.7000,7.4300,0.1655,0.8202,0.0468,0.4165
0.7000,7.4400,0.1655,0.8202,0.0469,0.4170
0.7000,7.4500,0.1655,0.8202,0.0470,0.4176
0.7000,7.4600,0.1655,0.8202,0.0470,0.4182
0.7000,7.4700,0.1655,0.8202,0.0471,0.4187
0.7000,7.4800,0.1655,0.8202,0.0471,0.4193
0.7000,7.4900,0.1655,0.8202,0.0472,0.4198
0.7000,7.5000,0.1655,0.8202,0.0473,0.4204
0.7000,7.5100,0.1655,0.8202,0.0473,0.4210
0.7000,7.5200,0.1655,0.8202,0.0474,0.4215
0.7000,7.5300,0.1655,0.8202,0.0475,0.4221
0.7000,7.5400,0.1655,0.8202,0.0475,0.4226
0.7000,7.5500,0.1655,0.8202,0.0476,0.4232
0.7000,7.5600,0.1655,0.8202,0.0477,0.4238
0.7000,7.5700,0.1655,0.8202,0.0477,0.4243
0.7000,7.5800,0.1655,0.8202,0.0478,0.4249
0.7000,7.5900,0.1655,0.8202,0.0478,0.4254
0.7000,7.6000,0.1655,0.8202,0.0479,0.4260
0.7000,7.6100,0.1655,0.8202,0.0480,0.4266
0.7000,7.6200,0.1655,0.8202,0.0480,0.4271
0.7000,7.6300,0.1655,0.8202,0.0481,0.4277
0.7000,7.6400,0.1655,0.8202,0.0482,0.4282
0.7000,7.6500,0.1655,0.8202,0.0482,0.4288
0.7000,7.6600,0.1655,0.8202,0.0483,0.4294
0.7000,7.6700,0.1655,0.8202,0.0483,0.4299
0.7000,7.6800,0.1655,0.8202,0.0484,0.4305
0.7000,7.6900,0.1655,0.8202,0.0485,0.4310
0.7000,7.7000,0.1655,0.8202,0.0485,0.4316
0.7000,7.7100,0.1655,0.8202,0.0486,0.4322
0.7000,7.7200,0.1655,0.8202,0.0487,0.4327
0.7000,7.7300,0.1655,0.8202,0.0487,0.4333
0.7000,7.7400,0.1655,0.8202,0.0488,0.4339
0.7000,7.7500,0.1655,0.8202,0.0489,0.4344
0.7000,7.7600,0.1655,0.8202,0.0489,0.4350
0.7000,7.7700,0.1655,0.8202,0.0490,0.4355
0.7000,7.7800,0.1655,0.8202,0.0490,0.4361
0.7000,7.7900,0.1655,0.8202,0.0491,0.4367
0.7000,7.8000,0.1655,0.8202,0.0492,0.4372
0.7000,7.8100,0.1655,0.8202,0.0492,0.4378
0.7000,7.8200,0.1655,0.8202,0.0493,0.4383
0.7000,7.8300,0.1655,0.8202,0.0494,0.4389
0.7000,7.8400,0.1655,0.8202,0.0494,0.4395
0.7000,7.8500,0.1655,0.8202,0.0495,0.4400
0.7000,7.8600,0.1655,0.8202,0.0495,0.4406
0.7000,7.8700,0.1655,0.8202,0.0496,0.4411
0.7000,7.8800,0.1655,0.8202,0.0497,0.4417
0.7000,7.8900,0.1655,0.8202,0.0497,0.4423
0.7000,7.9000,0.1655,0.8202,0.0498,0.4428
0.7000,7.9100,0.1655,0.8202,0.0499,0.4434
0.7000,7.9200,0.1655,0.8202,0.0499,0.4439
0.7000,7.9300,0.1655,0.8202,0.0500,0.4445
0.7000,7.9400,0.1655,0.8202,0.0500,0.4451
0.7000,7.9500,0.1655,0.8202,0.0501,0.4456
0.7000,7.9600,0.1655,0.8202,0.0502,0.4462
0.7000,7.9700,0.1655,0.8202,0.0502,0.4467
0.7000,7.9800,0.1655,0.8202,0.0503,0.4473
0.7000,7.9900,0.1655,0.8202,0.0504,0.4479
0.7000,8.0000,0.1655,0.8202,0.0504,0.4484
0.7000,8.0100,0.1655,0.8202,0.0505,0.4490
0.7000,8.0200,0.1655,0.8202,0.0506,0.4495
0.7000,8.0300,0.1655,0.8202,0.0506,0.4501
0.7000,8.0400,0.1655,0.8202,0.0507,0.4507
0.7000,8.0500,0.1655,0.8202,0.0507,0.4512
0.7000,8.0600,0.1655,0.8202,0.0508,0.4518
0.7000,8.0700,0.1655,0.8202,0.0509,0.4523
0.7000,8.0800,0.1655,0.8202,0.0509,0.4529
0.7000,8.0900,0.1655,0.8202,0.0510,0.4535
0.7000,8.1000,0.1655,0.8202,0.0511,0.4540
0.7000,8.1100,0.1655,0.8202,0.0511,0.4546
0.7000,8.1200,0.1655,0.8202,0.0512,0.4552
0.7000,8.1300,0.1655,0.8202,0.0512,0.4557
0.7000,8.1400,0.1655,0.8202,0.0513,0.4563
0.7000,8.1500,0.1655,0.8202,0.0514,0.4568
0.7000,8.1600,0.1655,0.8202,0.0514,0.4574
0.7000,8.1700,0.1655,0.8202,0.0515,0.4580
0.7000,8.1800,0.1655,0.8202,0.0516,0.4585
0.7000,8.1900,0.1655,0.8202,0.0516,0.4591
0.7000,8.2000,0.1655,0.8202,0.0517,0.4596
0.7000,8.2100,0.1655,0.8202,0.0518,0.4602
0.7000,8.2200,0.1655,0.8202,0.0518,0.4608
0.7000,8.2300,0.1655,0.8202,0.0519,0.4613
0.7000,8.2400,0.1655,0.8202,0.0519,0.4619
0.7000,8.2500,0.1655,0.8202,0.0520,0.4624
0.7000,8.2600,0.1655,0.8202,0.0521,0.4630
0.7000,8.2700,0.1655,0.8202,0.0521,0.4636
0.7000,8.2800,0.1655,0.8202,0.0522,0.4641
0.7000,8.2900,0.1655,0.8202,0.0523,0.4647
0.7000,8.3000,0.1655,0.8202,0.0523,0.4652
0.7000,8.3100,0.1655,0.8202,0.0524,0.4658
0.7000,8.3200,0.1655,0.8202,0.0524,0.4664
0.7000,8.3300,0.1655,0.8202,0.0525,0.4669
0.7000,8.3400,0.1655,0.8202,0.0526,0.4675
0.7000,8.3500,0.1655,0.8202,0.0526,0.4680
0.7000,8.3600,0.1655,0.8202,0.0527,0.4686
0.7000,8.3700,0.1655,0.8202,0.0528,0.4692
0.7000,8.3800,0.1655,0.8202,0.0528,0.4697
0.7000,8.3900,0.1655,0.8202,0.0529,0.4703
0.7000,8.4000,0.1655,0.8202,0.0529,0.4708
0.7000,8.4100,0.1655,0.8202,0.0530,0.4714
0.7000,8.4200,0.1655,0.8202,0.0531,0.4720
0.7000,8.4300,0.1655,0.8202,0.0531,0.4725
0.7000,8.4400,0.1655,0.8202,0.0532,0.4731
0.7000,8.4500,0.1655,0.8202,0.0533,0.4737
0.7000,8.4600,0.1655,0.8202,0.0533,0.4742
0.7000,8.4700,0.1655,0.8202,0.0534,0.4748
0.7000,8.4800,0.1655,0.8202,0.0535,0.4753
0.7000,8.4900,0.1655,0.8202,0.0535,0.4759
0.7000,8.5000,0.1655,0.8202,0.0536,0.4765
0.7000,8.5100,0.1655,0.8202,0.0536,0.4770
0.7000,8.5200,0.1655,0.8202,0.0537,0.4776
0.7000,8.5300,0.1655,0.8202,0.0538,0.4781
0.7000,8.5400,0.1655,0.8202,0.0538,0.4787
0.7000,8.5500,0.1655,0.8202,0.0539,0.4793
0.7000,8.5600,0.1655,0.8202,0.0540,0.4798
0.7000,8.5700,0.1655,0.8202,0.0540,0.4804
0.7000,8.5800,0.1655,0.8202,0.0541,0.4809
0.7000,8.5900,0.1655,0.8202,0.0541,0.4815
0.7000,8.6000,0.1655,0.8202,0.0542,0.4821
0.7000,8.6100,0.1655,0.8202,0.0543,0.4826
0.7000,8.6200,0.1655,0.8202,0.0543,0.4832
0.7000,8.6300,0.1655,0.8202,0.0544,0.4837
0.7000,8.6400,0.1655,0.8202,0.0545,0.4843
0.7000,8.6500,0.1655,0.8202,0.0545,0.4849
0.7000,8.6600,0.1655,0.8202,0.0546,0.4854
0.7000,8.6700,0.1655,0.8202,0.0547,0.4860
0.7000,8.6800,0.1655,0.8202,0.0547,0.4865
0.7000,8.6900,0.1655,0.8202,0.0548,0.4871
0.7000,8.7000,0.1655,0.8202,0.0548,0.4877
0.7000,8.7100,0.1655,0.8202,0.0549,0.4882
0.7000,8.7200,0.1655,0.8202,0.0550,0.4888
0.7000,8.7300,0.1655,0.8202,0.0550,0.4893
0.7000,8.7400,0.1655,0.8202,0.0551,0.4899
0.7000,8.7500,0.1655,0.8202,0.0552,0.4905
0.7000,8.7600,0.1655,0.8202,0.0552,0.4910
0.7000,8.7700,0.1655,0.8202,0.0553,0.4916
0.7000,8.7800,0.1655,0.8202,0.0553,0.4921
0.7000,8.7900,0.1655,0.8202,0.0554,0.4927
0.7000,8.8000,0.1655,0.8202,0.0555,0.4933
0.7000,8.8100,0.1655,0.8202,0.0555,0.4938
0.7000,8.8200,0.1655,0.8202,0.0556,0.4944
0.7000,8.8300,0.1655,0.8202,0.0557,0.4950
0.7000,8.8400,0.1655,0.8202,0.0557,0.4955
0.7000,8.8500,0.1655,0.8202,0.0558,0.4961
0.7000,8.8600,0.1655,0.8202,0.0558,0.4966
0.7000,8.8700,0.1655,0.8202,0.0559,0.4972
0.7000,8.8800,0.1655,0.8202,0.0560,0.4978
0.7000,8.8900,0.1655,0.8202,0.0560,0.4983
0.7000,8.9000,0.1655,0.8202,0.0561,0.4989
0.7000,8.9100,0.1655,0.8202,0.0562,0.4994
0.7000,8.9200,0.1655,0.8202,0.0562,0.5000
0.7000,8.9300,0.1655,0.8202,0.0563,0.5006
0.7000,8.9400,0.1655,0.8202,0.0564,0.5011
0.7000,8.9500,0.1655,0.8202,0.0564,0.5017
0.7000,8.9600,0.1655,0.8202,0.0565,0.5022
0.7000,8.9700,0.1655,0.8202,0.0565,0.5028
0.7000,8.9800,0.1655,0.8202,0.0566,0.5034
0.7000,8.9900,0.1655,0.8202,0.0567,0.5039
0.7000,9.0000,0.1655,0.8202,0.0567,0.5045
0.7000,9.0100,0.1655,0.8202,0.0568,0.5050
0.7000,9.0200,0.1655,0.8202,0.0569,0.5056
0.7000,9.0300,0.1655,0.8202,0.0569,0.5062
0.7000,9.0400,0.1655,0.8202,0.0570,0.5067
0.7000,9.0500,0.1655,0.8202,0.0570,0.5073
0.7000,9.0600,0.1655,0.8202,0.0571,0.5078
0.7000,9.0700,0.1655,0.8202,0.0572,0.5084
0.7000,9.0800,0.1655,0.8202,0.0572,0.5090
0.7000,9.0900,0.1655,0.8202,0.0573,0.5095
0.7000,9.1000,0.1655,0.8202,0.0574,0.5101
0.7000,9.1100,0.1655,0.8202,0.0574,0.5106
0.7000,9.1200,0.1655,0.8202,0.0575,0.5112
0.7000,9.1300,0.1655,0.8202,0.0575,0.5118
0.7000,9.1400,0.1655,0.8202,0.0576,0.5123
0.7000,9.1500,0.1655,0.8202,0.0577,0.5129
0.7000,9.1600,0.1655,0.8202,0.0577,0.5134
0.7000,9.1700,0.1655,0.8202,0.0578,0.5140
0.7000,9.1800,0.1655,0.8202,0.0579,0.5146
0.7000,9.1900,0.1655,0.8202,0.0579,0.5151
0.7000,9.2000,0.1655,0.8202,0.0580,0.5157
0.7000,9.2100,0.1655,0.8202,0.0581,0.5163
0.7000,9.2200,0.1655,0.8202,0.0581,0.5168
0.7000,9.2300,0.1655,0.8202,0.0582,0.5174
0.7000,9.2400,0.1655,0.8202,0.0582,0.5179
0.7000,9.2500,0.1655,0.8202,0.0583,0.5185
0.7000,9.2600,0.1655,0.8202,0.0584,0.5191
0.7000,9.2700,0.1655,0.8202,0.0584,0.5196
0.7000,9.2800,0.1655,0.8202,0.0585,0.5202
0.7000,9.2900,0.1655,0.8202,0.0586,0.5207
0.7000,9.3000,0.1655,0.8202,0.0586,0.5213
0.7000,9.3100,0.1655,0.8202,0.0587,0.5219
0.7000,9.3200,0.1655,0.8202,0.0587,0.5224
0.7000,9.3300,0.1655,0.8202,0.0588,0.5230
0.7000,9.3400,0.1655,0.8202,0.0589,0.5235
0.7000,9.3500,0.1655,0.8202,0.0589,0.5241
0.7000,9.3600,0.1655,0.8202,0.0590,0.5247
0.7000,9.3700,0.1655,0.8202,0.0591,0.5252
0.7000,9.3800,0.1655,0.8202,0.0591,0.5258
0.7000,9.3900,0.1655,0.8202,0.0592,0.5263
0.7000,9.4000,0.1655,0.8202,0.0593,0.5269
0.7000,9.4100,0.1655,0.8202,0.0593,0.5275
0.7000,9.4200,0.1655,0.8202,0.0594,0.5280
0.7000,9.4300,0.1655,0.8202,0.0594,0.5286
0.7000,9.4400,0.1655,0.8202,0.0595,0.5291
0.7000,9.4500,0.1655,0.8202,0.0596,0.5297
0.7000,9.4600,0.1655,0.8202,0.0596,0.5303
0.7000,9.4700,0.1655,0.8202,0.0597,0.5308
0.7000,9.4800,0.1655,0.8202,0.0598,0.5314
0.7000,9.4900,0.1655,0.8202,0.0598,0.5319
0.7000,9.5000,0.1655,0.8202,0.0599,0.5325
0.7000,9.5100,0.1655,0.8202,0.0599,0.5331
0.7000,9.5200,0.1655,0.8202,0.0600,0.5336
0.7000,9.5300,0.1655,0.8202,0.0601,0.5342
0.7000,9.5400,0.1655,0.8202,0.0601,0.5347
0.7000,9.5500,0.1655,0.8202,0.0602,0.5353
0.7000,9.5600,0.1655,0.8202,0.0603,0.5359
0.7000,9.5700,0.1655,0.8202,0.0603,0.5364
0.7000,9.5800,0.1655,0.8202,0.0604,0.5370
0.7000,9.5900,0.1655,0.8202,0.0604,0.5376
0.7000,9.6000,0.1655,0.8202,0.0605,0.5381
0.7000,9.6100,0.1655,0.8202,0.0606,0.5387
0.7000,9.6200,0.1655,0.8202,0.0606,0.5392
0.7000,9.6300,0.1655,0.8202,0.0607,0.5398
0.7000,9.6400,0.1655,0.8202,0.0608,0.5404
0.7000,9.6500,0.1655,0.8202,0.0608,0.5409
0.7000,9.6600,0.1655,0.8202,0.0609,0.5415
0.7000,9.6700,0.1655,0.8202,0.0610,0.5420
0.7000,9.6800,0.1655,0.8202,0.0610,0.5426
0.7000,9.6900,0.1655,0.8202,0.0611,0.5432
0.7000,9.7000,0.1655,0.8202,0.0611,0.5437
0.7000,9.7100,0.1655,0.8202,0.0612,0.5443
0.7000,9.7200,0.1655,0.8202,0.0613,0.5448
0.7000,9.7300,0.1655,0.8202,0.0613,0.5454
0.7000,9.7400,0.1655,0.8202,0.0614,0.5460
0.7000,9.7500,0.1655,0.8202,0.0615,0.5465
0.7000,9.7600,0.1655,0.8202,0.0615,0.5471
0.7000,9.7700,0.1655,0.8202,0.0616,0.5476
0.7000,9.7800,0.1655,0.8202,0.0616,0.5482
0.7000,9.7900,0.1655,0.8202,0.0617,0.5488
0.7000,9.8000,0.1655,0.8202,0.0618,0.5493
0.7000,9.8100,0.1655,0.8202,0.0618,0.5499
0.7000,9.8200,0.1655,0.8202,0.0619,0.5504
0.7000,9.8300,0.1655,0.8202,0.0620,0.5510
0.7000,9.8400,0.1655,0.8202,0.0620,0.5516
0.7000,9.8500,0.1655,0.8202,0.0621,0.5521
0.7000,9.8600,0.1655,0.8202,0.0622,0.5527
0.7000,9.8700,0.1655,0.8202,0.0622,0.5532
0.7000,9.8800,0.1655,0.8202,0.0623,0.5538
0.7000,9.8900,0.1655,0.8202,0.0623,0.5544
0.7000,9.9000,0.1655,0.8202,0.0624,0.5549
0.7000,9.9100,0.1655,0.8202,0.0625,0.5555
0.7000,9.9200,0.1655,0.8202,0.0625,0.5560
0.7000,9.9300,0.1655,0.8202,0.0626,0.5566
0.7000,9.9400,0.1655,0.8202,0.0627,0.5572
0.7000,9.9500,0.1655,0.8202,0.0627,0.5577
0.7000,9.9600,0.1655,0.8202,0.0628,0.5583
0.7000,9.9700,0.1655,0.8202,0.0628,0.5589
0.7000,9.9800,0.1655,0.8202,0.0629,0.5594
0.7000,9.9900,0.1655,0.8202,0.0630,0.5600
0.7000,10.0000,0.1655,0.8202,0.0630,0.5605
0.7000,10.0100,0.1655,0.8202,0.0631,0.5611
0.7000,10.0200,0.1655,0.8202,0.0632,0.5617
0.7000,10.0300,0.1655,0.8202,0.0632,0.5622
0.7000,10.0400,0.1655,0.8202,0.0633,0.5628
0.7000,10.0500,0.1655,0.8202,0.0633,0.5633
0.7000,10.0600,0.1655,0.8202,0.0634,0.5639
0.7000,10.0700,0.1655,0.8202,0.0635,0.5645
0.7000,10.0800,0.1655,0.8202,0.0635,0.5650
0.7000,10.0900,0.1655,0.8202,0.0636,0.5656
0.7000,10.1000,0.1655,0.8202,0.0637,0.5661
0.7000,10.1100,0.1655,0.8202,0.0637,0.5667
0.7000,10.1200,0.1655,0.8202,0.0638,0.5673
0.7000,10.1300,0.1655,0.8202,0.0639,0.5678
0.7000,10.1400,0.1655,0.8202,0.0639,0.5684
0.7000,10.1500,0.1655,0.8202,0.0640,0.5689
0.7000,10.1600,0.1655,0.8202,0.0640,0.5695
0.7000,10.1700,0.1655,0.8202,0.0641,0.5701
0.7000,10.1800,0.1655,0.8202,0.0642,0.5706
0.7000,10.1900,0.1655,0.8202,0.0642,0.5712
0.7000,10.2000,0.1655,0.8202,0.0643,0.5717
0.7000,10.2100,0.1655,0.8202,0.0644,0.5723
0.7000,10.2200,0.1655,0.8202,0.0644,0.5729
0.7000,10.2300,0.1655,0.8202,0.0645,0.5734
0.7000,10.2400,0.1655,0.8202,0.0645,0.5740
0.7000,10.2500,0.1655,0.8202,0.0646,0.5745
0.7000,10.2600,0.1655,0.8202,0.0647,0.5751
0.7000,10.2700,0.1655,0.8202,0.0647,0.5757
0.7000,10.2800,0.1655,0.8202,0.0648,0.5762
0.7000,10.2900,0.1655,0.8202,0.0649,0.5768
0.7000,10.3000,0.1655,0.8202,0.0649,0.5773
0.7000,10.3100,0.1655,0.8202,0.0650,0.5779
0.7000,10.3200,0.1655,0.8202,0.0651,0.5785
0.7000,10.3300,0.1655,0.8202,0.0651,0.5790
0.7000,10.3400,0.1655,0.8202,0.0652,0.5796
0.7000,10.3500,0.1655,0.8202,0.0652,0.5802
0.7000,10.3600,0.1655,0.8202,0.0653,0.5807
0.7000,10.3700,0.1655,0.8202,0.0654,0.5813
0.7000,10.3800,0.1655,0.8202,0.0654,0.5818
0.7000,10.3900,0.1655,0.8202,0.0655,0.5824
0.7000,10.4000,0.1655,0.8202,0.0656,0.5830
0.7000,10.4100,0.1655,0.8202,0.0656,0.5835
0.7000,10.4200,0.1655,0.8202,0.0657,0.5841
0.7000,10.4300,0.1655,0.8202,0.0657,0.5846
0.7000,10.4400,0.1655,0.8202,0.0658,0.5852
0.7000,10.4500,0.1655,0.8202,0.0659,0.5858
0.7000,10.4600,0.1655,0.8202,0.0659,0.5863
0.7000,10.4700,0.1655,0.8202,0.0660,0.5869
